Kodas,EAN,stock_local,stock_supplier_fast,stock_supplier_slow,total_stock
5909259,5901912245402,0,0,1,1
5909267,5908268746140,0,0,15,15
5909272,5904722258747,0,0,0,0
5909274,5903067005245,0,0,15,15
5909275,5903067005252,0,0,15,15
5909276,5903067005184,0,0,15,15
5909277,5908275180531,0,0,0,0
5909278,5908275178149,0,0,0,0
5909279,5903246436754,0,0,0,0
5909280,5904335876543,0,0,5,5
5909281,5904335829808,0,0,0,0
5909282,5904335829792,0,0,0,0
5909283,5904335881998,0,0,0,0
5909284,5903246408171,0,0,0,0
5909285,5904335882001,0,0,0,0
5909286,5904335876475,0,0,0,0
5909287,5904335876154,0,0,0,0
5909288,5908275180517,0,0,0,0
5909289,5908275178514,0,0,0,0
5909290,5908275151135,0,0,0,0
5909291,5903246409017,0,0,5,5
5909292,5903246434163,0,0,0,0
5909293,5904335876482,0,0,0,0
5909294,5908275183563,0,0,0,0
5909295,5908275177081,0,0,0,0
5909296,5908275188872,0,0,0,0
5909297,5908275178743,0,0,0,0
5909298,5908275177029,0,0,0,0
5909299,5908275183594,0,0,0,0
5909300,,0,0,5,5
5909301,5902533925322,0,0,1,1
5909302,5902533925346,0,0,1,1
5909303,5010415211248,0,0,0,0
5909304,5010415221421,0,0,15,15
5909306,5901811163708,0,0,1,1
5909318,5903771707817,0,0,0,0
5909319,5903771707794,0,0,0,0
5909320,5903771707800,0,0,0,0
5909321,5903771705059,0,0,1,1
5909322,5903771705066,0,0,1,1
5909325,5905094776082,0,0,1,1
5909326,5901435413586,0,0,15,15
5909327,5901691886896,0,0,15,15
5909328,5901691886902,0,0,15,15
5909329,5901691886933,0,0,5,5
5909330,5901691886940,0,0,5,5
5909331,5901691886926,0,0,15,15
5909332,5901691886919,0,0,15,15
5909333,5904209893478,0,0,1,1
5909334,5905204300329,0,0,15,15
5909335,5905204300336,0,0,1,1
5909336,5905204300343,0,0,0,0
5909337,5905204300350,0,0,1,1
5909338,5905204348291,0,0,15,15
5909339,5905274853527,0,0,0,0
5909340,5904044995849,0,0,1,1
5909342,5904044995818,0,0,1,1
5909343,5904044995832,0,0,1,1
5909344,5905274853565,0,0,1,1
5909345,5905274853459,0,0,1,1
5909346,5905274853442,0,0,1,1
5909347,5905274853572,0,0,1,1
5909348,5905274853473,0,0,1,1
5909350,5905274852858,0,0,0,0
5909351,5905274852834,0,0,0,0
5909352,5905274853305,0,0,0,0
5909353,5905274853312,0,0,0,0
5909354,5905274853299,0,0,0,0
5909356,5905274853329,0,0,1,1
5909357,5905274853336,0,0,0,0
5909358,5905274853343,0,0,0,0
5909359,5902533924950,0,0,1,1
5909360,8720689026437,0,0,0,0
5909361,5010415224002,0,0,15,15
5909362,5010415211224,0,0,15,15
5909363,5010415467188,0,0,0,0
5909364,5010415334404,0,0,0,0
5909365,5010415237125,0,0,0,0
5909366,5010415211286,0,0,5,5
5909367,5010415225252,0,0,5,5
5909368,5901691800762,0,0,15,15
5909369,5901691800779,0,0,15,15
5909370,5901691800786,0,0,15,15
5909372,5901435415887,0,0,15,15
5909375,5901435415917,0,0,15,15
5909376,5901435415924,0,0,15,15
5909380,5902686315155,0,0,1,1
5909382,5902533925506,0,0,1,1
5909383,5902533925537,0,0,1,1
5909384,5902533925599,0,0,1,1
5909387,5901761127645,0,0,1,1
5909388,5901761127638,0,0,1,1
5909389,6971608442438,0,0,5,5
5909390,6971608442445,0,0,1,1
5909391,6971608442414,0,0,1,1
5909392,5901761125498,0,0,0,0
5909393,5060666871289,0,0,0,0
5909394,5060666871272,0,0,0,0
5909396,5901761129632,0,0,1,1
5909397,5904209893737,0,0,1,1
5909399,5060666871265,0,0,0,0
5909401,5904209893768,0,0,1,1
5909403,5060666871258,0,0,0,0
5909409,5060666871302,0,0,1,1
5909420,5060666871296,0,0,0,0
5909427,,0,0,1,1
5909428,,0,0,1,1
5909429,,0,0,1,1
5909434,6941607347577,0,0,1,1
5909437,,0,0,1,1
5909442,6942138967784,0,0,1,1
5909444,,0,0,1,1
5909445,,0,0,1,1
5909446,,0,0,1,1
5909447,6942138967753,0,0,1,1
5909448,,0,0,1,1
5909449,,0,0,1,1
5909450,,0,0,1,1
5909451,6942138982084,0,0,0,0
5909452,6942138981964,0,0,0,0
5909455,,0,0,1,1
5909458,,0,0,0,0
5909459,,0,0,1,1
5909463,5060666871357,0,0,1,1
5909464,5060666871593,0,0,0,0
5909465,5060666871586,0,0,0,0
5909466,,0,0,15,15
5909467,5060666871616,0,0,0,0
5909468,5060666871609,0,0,0,0
5909469,5060666871623,0,0,1,1
5909470,5060666871630,0,0,0,0
5909471,5060666871579,0,0,0,0
5909472,5060666871906,0,0,1,1
5909479,5902686314967,0,0,5,5
5909480,5902686315391,0,0,15,15
5909481,5902686315551,0,0,5,5
5909482,5902686315735,0,0,5,5
5909484,5900511183054,0,0,15,15
5909485,5900511183023,0,0,15,15
5909486,5900511173925,0,0,15,15
5909487,5900511164732,0,0,5,5
5909488,5900511133042,0,0,15,15
5909489,5900511348712,0,0,5,5
5909490,5903771708166,0,0,15,15
5909491,5903771708173,0,0,15,15
5909492,5903771708791,0,0,0,0
5909494,5903771705578,0,0,1,1
5909495,5903771705585,0,0,0,0
5909496,5902581658876,0,0,0,0
5909497,5903771705479,0,0,0,0
5909498,5903771702898,0,0,0,0
5909499,5903771707664,0,0,0,0
5909500,5903771700979,0,0,0,0
5909501,5903771702690,0,0,0,0
5909502,5903771707626,0,0,0,0
5909504,5903771704137,0,0,0,0
5909509,5903771707367,0,0,1,1
5909514,6941607324950,0,0,0,0
5909515,,0,0,0,0
5909516,6942138949803,0,0,0,0
5909518,6941607312216,0,0,0,0
5909519,,0,0,0,0
5909520,6941607320273,0,0,1,1
5909521,6941607320280,0,0,1,1
5909537,5904165687302,0,0,0,0
5909538,5904165686732,0,0,1,1
5909540,5904165688651,0,0,0,0
5909545,5060624773556,0,0,0,0
5909546,5060624773273,0,0,0,0
5909547,5060624773563,0,0,0,0
5909548,5060624773211,0,0,0,0
5909549,5060624773150,0,0,0,0
5909550,5060624773525,0,0,1,1
5909551,5060624773457,0,0,1,1
5909552,5060624772610,0,0,0,0
5909553,5060624773877,0,0,1,1
5909554,5060624772627,0,0,0,0
5909555,5060624773662,0,0,0,0
5909556,5060624773587,0,0,0,0
5909557,5901691899148,0,0,15,15
5909558,5901691886315,0,0,5,5
5909559,5901691886339,0,0,15,15
5909561,5901691886322,0,0,15,15
5909563,5901691801639,0,0,15,15
5909564,5901691801646,0,0,15,15
5909565,5901691802896,0,0,5,5
5909567,,0,0,1,1
5909568,5907644006564,0,0,15,15
5909569,5907644006571,0,0,15,15
5909574,5901885742045,0,0,0,0
5909577,5901435416396,0,0,15,15
5909578,5901435416402,0,0,15,15
5909579,5904165688613,0,0,0,0
5909580,5904165688057,0,0,0,0
5909581,5904165688064,0,0,0,0
5909582,5904165688071,0,0,0,0
5909583,5906630333363,0,0,5,5
5909584,5904405021873,0,0,1,1
5909585,5905274852889,0,0,0,0
5909587,5905274853640,0,0,0,0
5909588,5905274853657,0,0,0,0
5909589,5905274853664,0,0,0,0
5909590,5905274851721,0,0,0,0
5909591,5905274853619,0,0,0,0
5909592,5901691800649,0,0,5,5
5909593,5901691800656,0,0,5,5
5909594,5901691800663,0,0,5,5
5909595,9353965005131,0,0,0,0
5909596,9353965005292,0,0,1,1
5909597,9353965002246,0,0,1,1
5909598,9353965002239,0,0,0,0
5909599,9353965002215,0,0,1,1
5909601,9353965008293,0,0,1,1
5909603,9353965008316,0,0,0,0
5909604,9353965008309,0,0,0,0
5909605,9353965008279,0,0,0,0
5909606,5907644006588,0,0,15,15
5909607,5901761129397,0,0,1,1
5909608,5901761129373,0,0,15,15
5909609,5901761129410,0,0,15,15
5909610,5901761129403,0,0,15,15
5909611,5901761125405,0,0,15,15
5909612,5901761125429,0,0,15,15
5909613,5901761125436,0,0,1,1
5909614,5901761126365,0,0,5,5
5909615,5901761129861,0,0,1,1
5909616,5901761129380,0,0,1,1
5909617,5901761129175,0,0,0,0
5909618,5901761129168,0,0,0,0
5909619,5901761129144,0,0,0,0
5909620,,0,0,1,1
5909623,5906280650902,0,0,1,1
5909624,,0,0,1,1
5909625,,0,0,1,1
5909626,,0,0,0,0
5909627,,0,0,0,0
5909629,5901691895102,0,0,0,0
5909630,5010415226099,0,0,15,15
5909632,5901691959149,0,0,5,5
5909633,5903771706292,0,0,0,0
5909637,,0,0,0,0
5909641,5908214738410,0,0,0,0
5909642,5908214738397,0,0,0,0
5909643,,0,0,5,5
5909644,4008600435037,0,0,0,0
5909645,4008600380054,0,0,1,1
5909646,4008600434931,0,0,0,0
5909648,5902533922192,0,0,1,1
5909649,5902533923663,0,0,1,1
5909651,5904165688644,0,0,0,0
5909652,5904165688569,0,0,0,0
5909653,5904165688620,0,0,1,1
5909655,0088161006130,0,0,1,1
5909657,5901912245532,0,0,1,1
5909658,5901435416495,0,0,15,15
5909659,5903407015019,0,0,15,15
5909660,5901435415498,0,0,15,15
5909661,5901761129878,0,0,15,15
5909663,3023191989739,0,0,1,1
5909664,3023191989562,0,0,1,1
5909667,5902533924974,0,0,5,5
5909668,8720689036092,0,0,15,15
5909673,5901761129892,0,0,5,5
5909674,5901761129922,0,0,0,0
5909675,5901761129625,0,0,1,1
5909676,5901761129601,0,0,1,1
5909677,5901761129618,0,0,1,1
5909678,5901912245693,0,0,0,0
5909679,5901912245723,0,0,1,1
5909680,5901912245730,0,0,1,1
5909681,5901912245754,0,0,1,1
5909682,5901912244528,0,0,15,15
5909683,5901912245709,0,0,5,5
5909684,5901912245716,0,0,1,1
5909685,,0,0,1,1
5909686,5901912245594,0,0,15,15
5909687,,0,0,1,1
5909689,5902533928941,0,0,0,0
5909691,5061047480281,0,0,1,1
5909692,5060624773174,0,0,1,1
5909693,5905692300337,0,0,5,5
5909695,5905692300412,0,0,1,1
5909696,5905692300429,0,0,1,1
5909701,,0,0,5,5
5909702,4008600413127,0,0,1,1
5909703,4008600320807,0,0,0,0
5909705,4008600402275,0,0,1,1
5909706,4008600429722,0,0,0,0
5909707,5901691895119,0,0,15,15
5909708,5901691894136,0,0,15,15
5909709,5060624773440,0,0,0,0
5909710,5060624773846,0,0,0,0
5909711,4008600313182,0,0,5,5
5909712,5903753005436,0,0,0,0
5909713,4008600313205,0,0,5,5
5909714,4008600313199,0,0,1,1
5909716,5010415227393,0,0,5,5
5909717,5010415335821,0,0,5,5
5909718,5010415510013,0,0,0,0
5909719,5010415510020,0,0,0,0
5909720,5010415510037,0,0,0,0
5909721,,0,0,0,0
5909723,5901912245303,0,0,5,5
5909724,5901912245662,0,0,5,5
5909725,5901912245358,0,0,1,1
5909726,5901912245457,0,0,1,1
5909727,5901912245440,0,0,5,5
5909728,5905204348857,0,0,15,15
5909729,5905204348864,0,0,1,1
5909730,5905204348871,0,0,0,0
5909731,5905204366295,0,0,1,1
5909740,5905204364130,0,0,1,1
5909741,5905204364123,0,0,5,5
5909748,5905204364208,0,0,1,1
5909753,5905204364253,0,0,1,1
5909758,5905204364314,0,0,1,1
5909763,5905204364376,0,0,1,1
5909766,5905204364406,0,0,1,1
5909767,5905204364413,0,0,1,1
5909768,5905204307786,0,0,15,15
5909769,5905204307793,0,0,15,15
5909770,5905204307809,0,0,15,15
5909771,5905204369616,0,0,5,5
5909772,5905204369623,0,0,15,15
5909773,8720689021807,0,0,1,1
5909780,5901691854833,0,0,5,5
5909781,5901691854840,0,0,15,15
5909782,5901691854857,0,0,15,15
5909783,5901691802858,0,0,15,15
5909784,5901691802872,0,0,15,15
5909785,5904165688699,0,0,0,0
5909787,5904165688798,0,0,0,0
5909788,5904165688804,0,0,0,0
5909789,5904165688811,0,0,1,1
5909790,5904165688828,0,0,0,0
5909791,5904165688996,0,0,0,0
5909792,5904165689016,0,0,1,1
5909793,5904165689009,0,0,1,1
5909794,5904165689023,0,0,1,1
5909795,5904165688637,0,0,0,0
5909796,,0,0,1,1
5909798,9353965008002,0,0,0,0
5909800,9353965007999,0,0,1,1
5909801,4895038553248,0,0,0,0
5909808,6944167102846,0,0,1,1
5909813,6944167103744,0,0,0,0
5909814,6944167102549,0,0,1,1
5909818,5905375844974,0,0,0,0
5909819,5905375845025,0,0,0,0
5909820,5905375845094,0,0,0,0
5909821,5905375845100,0,0,0,0
5909824,5905375838027,0,0,0,0
5909825,5905375838065,0,0,0,0
5909827,5901811131776,0,0,1,1
5909828,5901811131790,0,0,1,1
5909829,5901811163524,0,0,1,1
5909831,5901811142956,0,0,5,5
5909832,5901811142994,0,0,1,1
5909833,5901811142963,0,0,5,5
5909840,5904165689054,0,0,1,1
5909841,5904165689061,0,0,0,0
5909842,5904165689078,0,0,0,0
5909850,6971608442421,0,0,1,1
5909854,5906280651602,0,0,0,0
5909855,,0,0,0,0
5909856,,0,0,1,1
5909857,,0,0,0,0
5909859,6971608442377,0,0,0,0
5909861,5905204348840,0,0,1,1
5909866,5901691888302,0,0,15,15
5909867,5901691888296,0,0,15,15
5909868,5901691888364,0,0,1,1
5909869,5901691888357,0,0,15,15
5909870,5901691888326,0,0,15,15
5909871,5901691888319,0,0,15,15
5909872,5901691888340,0,0,15,15
5909873,5901691888333,0,0,15,15
5909874,,0,0,0,0
5909875,5901761129847,0,0,15,15
5909876,5901761129854,0,0,5,5
5909880,5904209893324,0,0,1,1
5909881,5904209893331,0,0,1,1
5909882,5905692301129,0,0,1,1
5909883,5905692301136,0,0,5,5
5909884,5905692301143,0,0,15,15
5909885,5905692301174,0,0,1,1
5909886,5905692301181,0,0,1,1
5909887,6925783804581,0,0,1,1
5909888,6925783823551,0,0,0,0
5909889,6925783823568,0,0,0,0
5909890,6925783823582,0,0,1,1
5909891,,0,0,0,0
5909894,,0,0,0,0
5909895,5903771709200,0,0,0,0
5909896,5903771709170,0,0,0,0
5909897,5907180605474,0,0,5,5
5909898,5901691898929,0,0,15,15
5909899,5901691898936,0,0,15,15
5909900,5901691898943,0,0,1,1
5909901,5901691898967,0,0,15,15
5909902,5901691898950,0,0,15,15
5909903,5901691885370,0,0,15,15
5909905,6971608447198,0,0,0,0
5909907,5908275183587,0,0,1,1
5909908,5904335882025,0,0,0,0
5909909,5904335882032,0,0,0,0
5909910,5908275180494,0,0,0,0
5909911,5908275180500,0,0,0,0
5909912,5908275186786,0,0,0,0
5909913,5905523668926,0,0,0,0
5909914,5905523668919,0,0,0,0
5909915,5905523668940,0,0,1,1
5909916,5905523668933,0,0,0,0
5909917,5900017090528,0,0,1,1
5909919,5904335876093,0,0,1,1
5909920,5904335876468,0,0,0,0
5909921,,0,0,0,0
5909922,,0,0,0,0
5909923,,0,0,0,0
5909924,5905359967859,0,0,0,0
5909925,5902686315568,0,0,1,1
5909926,5904356884718,0,0,1,1
5909927,5904356885227,0,0,1,1
5909928,5904356885180,0,0,0,0
5909929,5905692301013,0,0,1,1
5909931,5905692301037,0,0,5,5
5909932,5905692301112,0,0,0,0
5909933,5901761125412,0,0,1,1
5909934,5901761129915,0,0,1,1
5909935,5901811143007,0,0,1,1
5909936,5901761129939,0,0,0,0
5909937,5901761129908,0,0,0,0
5909939,5901761129816,0,0,5,5
5909941,5901761129793,0,0,1,1
5909942,5901761129823,0,0,1,1
5909943,5901761129809,0,0,0,0
5909944,5901761129946,0,0,5,5
5909945,5010415227324,0,0,0,0
5909946,5010415237460,0,0,0,0
5909947,8058664174683,0,0,15,15
5909948,8058664174690,0,0,15,15
5909949,8058664175536,0,0,1,1
5909950,8058664175529,0,0,0,0
5909951,8058664175765,0,0,1,1
5909952,8058664175543,0,0,1,1
5909953,5905375839345,0,0,1,1
5909954,5905375849726,0,0,0,0
5909955,5905375849733,0,0,0,0
5909956,5905375849740,0,0,0,0
5909957,5905375849450,0,0,0,0
5909962,5905375849504,0,0,0,0
5909969,5905204378991,0,0,1,1
5909970,5905204378977,0,0,1,1
5909972,5905204379059,0,0,1,1
5909985,5905204365175,0,0,15,15
5909993,5901691804371,0,0,1,1
5909994,5901691801950,0,0,1,1
5909995,5901691801868,0,0,15,15
5909996,5901691801875,0,0,5,5
5909997,5901691801882,0,0,15,15
5909998,5901691801899,0,0,5,5
5910009,5905204370650,0,0,5,5
5910019,5901691801653,0,0,15,15
5910020,5905204371084,0,0,1,1
5910021,5901691801660,0,0,15,15
5910022,5905204371091,0,0,15,15
5910023,5901691801677,0,0,5,5
5910026,5901691880238,0,0,15,15
5910027,5901691880221,0,0,5,5
5910028,5901691884281,0,0,15,15
5910029,5901691884298,0,0,15,15
5910030,5901691884328,0,0,0,0
5910031,5901691884304,0,0,0,0
5910032,5901691884311,0,0,0,0
5910033,5907644006618,0,0,15,15
5910034,5907644006625,0,0,15,15
5910035,5907644006632,0,0,15,15
5910036,5907644006694,0,0,15,15
5910037,5907644006700,0,0,15,15
5910038,5907644006717,0,0,15,15
5910039,5907644006724,0,0,5,5
5910040,5907644006731,0,0,15,15
5910046,,0,0,1,1
5910047,,0,0,1,1
5910049,,0,0,1,1
5910050,,0,0,1,1
5910051,,0,0,0,0
5910052,,0,0,1,1
5910053,5903771709187,0,0,0,0
5910054,5903771709194,0,0,0,0
5910055,5901691959606,0,0,0,0
5910056,5901691959613,0,0,0,0
5910057,5901691959620,0,0,0,0
5910058,5901691959637,0,0,0,0
5910059,5901435416068,0,0,15,15
5910060,5901435416075,0,0,15,15
5910062,5901435416099,0,0,15,15
5910063,5901435416518,0,0,15,15
5910064,5901435416105,0,0,15,15
5910065,5901435416112,0,0,15,15
5910068,5901435416143,0,0,5,5
5910069,5901435416150,0,0,15,15
5910070,5901435416167,0,0,15,15
5910071,5901691892415,0,0,0,0
5910074,9001616850776,0,0,1,1
5910075,9001616850790,0,0,1,1
5910076,9001616850981,0,0,0,0
5910077,9001616850998,0,0,0,0
5910078,9001616851018,0,0,1,1
5910079,9001616851025,0,0,1,1
5910080,9001616851193,0,0,15,15
5910081,9001616851209,0,0,0,0
5910082,9001616851216,0,0,0,0
5910083,5903407163352,0,0,15,15
5910084,5903407163345,0,0,5,5
5910085,5901691899339,0,0,15,15
5910086,5901691899346,0,0,15,15
5910087,5903407166254,0,0,15,15
5910088,5901691899483,0,0,15,15
5910089,5901691899506,0,0,15,15
5910090,5901691899490,0,0,15,15
5910091,5901691896864,0,0,15,15
5910092,5901691959651,0,0,0,0
5910093,5907644006595,0,0,15,15
5910094,6925783824114,0,0,0,0
5910095,6925783824121,0,0,1,1
5910096,6925783824138,0,0,5,5
5910097,5907784461179,0,0,1,1
5910098,5907784461162,0,0,0,0
5910099,5907784461193,0,0,5,5
5910102,6925783824145,0,0,5,5
5910103,6925783824152,0,0,1,1
5910104,6925783824169,0,0,1,1
5910105,6925783824299,0,0,1,1
5910111,6925783804611,0,0,0,0
5910112,5905692301150,0,0,0,0
5910113,5905692301167,0,0,1,1
5910115,5905204373828,0,0,1,1
5910117,5905204373842,0,0,1,1
5910119,5905204373873,0,0,5,5
5910120,5905204373880,0,0,1,1
5910122,5903771705622,0,0,1,1
5910123,5903771707992,0,0,0,0
5910125,5902533924943,0,0,1,1
5910127,072239311844,0,0,0,0
5910128,5901761128567,0,0,15,15
5910129,5905692300474,0,0,1,1
5910130,5905692308005,0,0,1,1
5910131,5905692308012,0,0,1,1
5910132,5901691959644,0,0,0,0
5910133,5901691958692,0,0,0,0
5910134,5906280652036,0,0,0,0
5910138,6971608447525,0,0,1,1
5910139,6971608442490,0,0,0,0
5910140,,0,0,1,1
5910143,5906280651527,0,0,1,1
5910144,5906280651428,0,0,1,1
5910149,5906280651725,0,0,1,1
5910152,5906280651787,0,0,5,5
5910157,,0,0,1,1
5910158,5906280651282,0,0,1,1
5910160,,0,0,1,1
5910161,,0,0,0,0
5910164,9353965007746,0,0,1,1
5910165,5901435416433,0,0,15,15
5910166,5900511608250,0,0,1,1
5910167,5900511612417,0,0,1,1
5910168,5900511613902,0,0,1,1
5910170,5900511619386,0,0,1,1
5910171,5900511619393,0,0,1,1
5910173,5900511619416,0,0,1,1
5910174,5900511619430,0,0,1,1
5910175,5900511619515,0,0,1,1
5910176,5900511619522,0,0,1,1
5910177,5900511619553,0,0,1,1
5910179,5900511619669,0,0,1,1
5910180,5900511024388,0,0,1,1
5910181,5900511025149,0,0,1,1
5910182,5900511025774,0,0,1,1
5910184,5900511025811,0,0,5,5
5910186,5900511025958,0,0,0,0
5910187,5900511026009,0,0,1,1
5910188,5900511026887,0,0,5,5
5910189,5900511026894,0,0,5,5
5910192,4895167984777,0,0,0,0
5910193,6944167102709,0,0,0,0
5910195,6944167100330,0,0,0,0
5910198,6944167103379,0,0,0,0
5910209,5905204366592,0,0,15,15
5910210,5905204365045,0,0,5,5
5910214,5905204365083,0,0,5,5
5910216,5901761128291,0,0,0,0
5910220,5901761128284,0,0,1,1
5910222,5905204365168,0,0,1,1
5910223,5901761129885,0,0,1,1
5910226,5907672345154,0,0,1,1
5910227,5907672345130,0,0,0,0
5910228,5907672345161,0,0,1,1
5910229,5907672345178,0,0,1,1
5910230,5907672345185,0,0,5,5
5910231,5907672345192,0,0,1,1
5910232,5907672345277,0,0,1,1
5910233,5907672345239,0,0,1,1
5910234,5907672345222,0,0,5,5
5910235,5907672345246,0,0,1,1
5910236,5907672345253,0,0,1,1
5910237,5907672345260,0,0,15,15
5910238,5907672345345,0,0,5,5
5910239,5907672345307,0,0,1,1
5910240,5907672345314,0,0,0,0
5910241,5907672345321,0,0,1,1
5910242,5907672345338,0,0,15,15
5910243,,0,0,0,0
5910244,5901912245501,0,0,1,1
5910245,5901912245495,0,0,1,1
5910246,5901912245488,0,0,1,1
5910247,5901912245624,0,0,1,1
5910248,5900511026900,0,0,1,1
5910249,5900511026917,0,0,5,5
5910251,5900511026986,0,0,5,5
5910255,5900511164701,0,0,5,5
5910256,5900511164749,0,0,15,15
5910257,5900511164787,0,0,15,15
5910258,5900511173949,0,0,15,15
5910259,5900511173956,0,0,15,15
5910260,5900511173987,0,0,15,15
5910261,5903407165684,0,0,15,15
5910262,5900511183030,0,0,15,15
5910263,5900511183061,0,0,1,1
5910264,5903407165691,0,0,15,15
5910265,5900511183108,0,0,5,5
5910268,5900511346497,0,0,1,1
5910269,5900511346541,0,0,5,5
5910270,5900511348729,0,0,1,1
5910272,8720689028028,0,0,0,0
5910273,8720689028042,0,0,0,0
5910274,8720689028059,0,0,1,1
5910275,8720689028110,0,0,5,5
5910276,8720689028202,0,0,1,1
5910277,8720689029049,0,0,5,5
5910280,5900511026870,0,0,5,5
5910281,5900511108828,0,0,1,1
5910282,5900511183078,0,0,15,15
5910283,5900511183085,0,0,15,15
5910284,5900511183092,0,0,15,15
5910285,5900511346510,0,0,15,15
5910286,5900511615159,0,0,1,1
5910287,5900511617528,0,0,1,1
5910288,5903246434583,0,0,0,0
5910289,5904335882018,0,0,0,0
5910290,5905523668957,0,0,1,1
5910291,5904335876499,0,0,0,0
5910292,5908275184881,0,0,1,1
5910293,5908275177067,0,0,0,0
5910294,5905523668971,0,0,0,0
5910295,5905523668964,0,0,1,1
5910296,5902963007995,0,0,15,15
5910297,5902533920709,0,0,0,0
5910298,5902963008015,0,0,15,15
5910299,5901691854482,0,0,15,15
5910300,5900511619423,0,0,1,1
5910311,5905359932765,0,0,1,1
5910329,5907672345208,0,0,5,5
5910330,5907672345147,0,0,1,1
5910335,,0,0,1,1
5910337,,0,0,1,1
5910339,,0,0,1,1
5910341,5905274852186,0,0,1,1
5910344,5905274853497,0,0,0,0
5910345,5905274853602,0,0,0,0
5910346,5905274853503,0,0,0,0
5910347,5905274853480,0,0,0,0
5910350,0628123810155,0,0,0,0
5910352,5901885742304,0,0,0,0
5910354,0628123810179,0,0,0,0
5910355,0628123810148,0,0,0,0
5910356,,0,0,1,1
5910357,0628123810001,0,0,0,0
5910360,5902745515045,0,0,1,1
5910362,5903067005191,0,0,15,15
5910363,5903067005238,0,0,15,15
5910364,5903067005214,0,0,15,15
5910365,5903067007454,0,0,1,1
5910366,5903067007461,0,0,1,1
5910367,5903067007478,0,0,5,5
5910368,5903067007485,0,0,15,15
5910369,5903067007492,0,0,15,15
5910370,5903067007515,0,0,5,5
5910371,5903067007720,0,0,15,15
5910372,5903067007737,0,0,5,5
5910373,5903067007744,0,0,5,5
